2025-06-05 16:22:28,141 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:28,162 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:28,167 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:28,167 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:28,445 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:28,453 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:28,453 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:28,515 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:28,521 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:28,521 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:28,661 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:28,666 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:28,666 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:28,707 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:28,714 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:28,715 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:28,744 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:28,750 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:28,751 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:35,498 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:35,504 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:35,504 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:42,838 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:42,842 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:42,842 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:50,280 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:50,393 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:50,393 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:53,620 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:53,638 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:53,638 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:53,902 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:53,909 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:53,909 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:54,153 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:54,159 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:54,159 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
2025-06-05 16:22:54,257 INFO    MainThread:26556 [wandb_init.py:_resume_backend():444] resuming backend
2025-06-05 16:22:54,262 INFO    MainThread:26556 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-06-05 16:22:54,262 INFO    MainThread:26556 [wandb_init.py:_pause_backend():439] pausing backend
