2025-05-21 21:33:14,543 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:33:16,750 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:33:16,765 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:33:16,765 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:33:19,413 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:33:19,438 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:33:19,449 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:34:41,447 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:34:41,460 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:34:41,460 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:34:43,722 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:34:43,736 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:34:43,738 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:34:52,096 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:34:52,110 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:34:52,113 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:34:52,535 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:34:52,547 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:34:52,555 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:35:30,977 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:35:31,014 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:35:31,015 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
2025-05-21 21:36:19,686 INFO    MainThread:22380 [wandb_init.py:_resume_backend():444] resuming backend
2025-05-21 21:36:19,700 INFO    MainThread:22380 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-05-21 21:36:19,701 INFO    MainThread:22380 [wandb_init.py:_pause_backend():439] pausing backend
